Origin of data [Measured/Computed]:; Measured
Machine/Treatment room:; hzRoom1_90_RF4_250701
Snout name:; hzRoom1_90_RF4
Range modulator name:; RF4
Radiation type:; Carbon
Curve type [Depth/X/Y/AbsoluteDosimetry]:; Depth
Medium:; Water
Single spot [Yes/No]:; Yes
Isocenter to snout distance [mm]:; 680
Isocenter to phantom surface distance [mm]:; 150
Detector lateral shape [Quadratic/Circular]:; Circular
Detector lateral side/diameter [mm]:; 80
Nominal beam energy [MeV]:; 1443.12
Measured dose curve (Depth [mm] Dose [a.u.]):; 
33.00;1.18520
43.00;1.22140
53.00;1.26810
63.00;1.33220
66.00;1.35630
68.00;1.37280
70.00;1.39160
72.00;1.41170
74.00;1.43260
76.00;1.45760
78.00;1.48260
80.00;1.51180
82.00;1.54320
84.00;1.58030
86.00;1.62010
88.00;1.66600
90.00;1.71590
92.00;1.77510
94.00;1.84580
96.00;1.92630
98.00;2.02130
98.50;2.04800
99.00;2.07370
99.50;2.10270
100.00;2.13420
100.50;2.16830
101.00;2.20480
101.50;2.24220
102.00;2.28190
102.50;2.32670
103.00;2.37360
103.50;2.42450
104.00;2.47890
104.50;2.54290
105.00;2.61000
105.50;2.68860
106.00;2.77710
106.20;2.81650
106.40;2.86400
106.60;2.91090
106.80;2.96110
107.00;3.01560
107.20;3.07750
107.40;3.14920
107.60;3.23360
107.80;3.32530
108.00;3.42520
108.10;3.48720
108.20;3.54910
108.30;3.60620
108.40;3.65540
108.50;3.71320
108.60;3.75620
108.70;3.79490
108.80;3.83260
108.90;3.85760
109.00;3.87230
109.10;3.88300
109.20;3.88650
109.30;3.88160
109.40;3.87280
109.50;3.85910
109.60;3.83990
109.70;3.81930
109.80;3.79220
109.90;3.76210
110.00;3.73100
110.10;3.69660
110.20;3.65780
110.30;3.62010
110.40;3.57710
110.50;3.53050
110.60;3.49090
110.70;3.44370
110.80;3.39790
110.90;3.34680
111.00;3.29250
111.20;3.19770
111.40;3.09940
111.60;3.00470
111.80;2.90250
112.00;2.78240
112.20;2.64670
112.40;2.49730
112.60;2.35590
112.80;2.20770
113.00;2.07350
113.20;1.94190
113.40;1.82920
113.60;1.74690
113.80;1.67030
114.00;1.59650
114.20;1.51390
114.40;1.40780
114.60;1.28110
114.80;1.11530
115.00;0.93588
115.20;0.75078
115.40;0.59974
115.60;0.48848
115.80;0.41704
116.00;0.37543
116.20;0.35407
116.40;0.34411
116.60;0.33951
116.80;0.33723
117.00;0.33506
117.50;0.32991
118.00;0.32549
118.50;0.32144
119.00;0.31705
119.50;0.31315
120.00;0.30862
120.50;0.30506
122.50;0.28934
124.50;0.27575
126.50;0.26295
128.50;0.24985
129.00;0.24740
134.00;0.21944
139.00;0.19466
144.00;0.17412
149.00;0.15857
154.00;0.14694
159.00;0.13774
164.00;0.13089
169.00;0.12423
174.00;0.11809
179.00;0.11244
184.00;0.10643
189.00;0.10148
190.50;0.10028
205.50;0.08486
220.50;0.07264
235.50;0.06117
